id,date,price,sqft_living15,,,,,,,,,,,,,,,,sqft_living15
1727500340,,397500,1660,,,,,,,,,,,,,,,,
9828702519,,490000,1240,,,,,,,,,,,,,,,,
4432600075,,725000,1440,,,,,,,,,,,,,,,,
7806300030,,299000,2424,,,,,,,,,,,,,,,,
9274202270,,625000,1590,,,,,,,,,,,,,,,,
7852030960,,437500,2530,,,,,,,,,,,,,,,,
7852170140,,650000,3030,,,,,,,,,,,,,,,,
7518503335,,475000,1460,,,,,,,,,,,,,,,,
5467900070,,342000,2200,,,,,,,,,,,,,,,,
1245002952,,1.19735e+006,2720,,,,,,,,,,,,,,,,
8906200070,,280000,1930,,,,,,,,,,,,,,,,
5379805885,,240000,1450,,,,,,,,,,,,,,,,
2769600560,,529000,1640,,,,,,,,,,,,,,,,
9238901420,,442000,1690,,,,,,,,,,,,,,,,
5113400431,,615000,1420,,,,,,,,,,,,,,,,
3885805665,,1.485e+006,2160,,,,,,,,,,,,,,,,
8121200810,,585000,1980,,,,,,,,,,,,,,,,
5126310400,,480000,2830,,,,,,,,,,,,,,,,
7322910030,,1.095e+006,2900,,,,,,,,,,,,,,,,
2827100070,,290000,1220,,,,,,,,,,,,,,,,
9276201895,,615000,1770,,,,,,,,,,,,,,,,
4402700070,,300000,1460,,,,,,,,,,,,,,,,
1922059046,,308000,1860,,,,,,,,,,,,,,,,
925059288,,750000,2080,,,,,,,,,,,,,,,,
4386700135,,2.25e+006,2950,,,,,,,,,,,,,,,,
1923069078,,890000,2200,,,,,,,,,,,,,,,,
1432400335,,288000,1190,,,,,,,,,,,,,,,,
1180003090,,190000,1470,,,,,,,,,,,,,,,,
726049331,,515000,2290,,,,,,,,,,,,,,,,
3340401555,,235000,1690,,,,,,,,,,,,,,,,
7453000070,,275000,940,,,,,,,,,,,,,,,,
4348800030,,727500,1380,,,,,,,,,,,,,,,,
7202331420,,650000,2740,,,,,,,,,,,,,,,,
3225079035,,1.6e+006,4210,,,,,,,,,,,,,,,,
6381500700,,365000,1320,,,,,,,,,,,,,,,,
339500160,,662000,2590,,,,,,,,,,,,,,,,
1545807610,,270500,1680,,,,,,,,,,,,,,,,
1843200240,,200000,1360,,,,,,,,,,,,,,,,
4403600270,,970000,3340,,,,,,,,,,,,,,,,
2008200060,,160000,1400,,,,,,,,,,,,,,,,
1521069070,,204000,1580,,,,,,,,,,,,,,,,
2459500310,,358000,1780,,,,,,,,,,,,,,,,
6204420070,,452000,1870,,,,,,,,,,,,,,,,
5694500105,,595000,1920,,,,,,,,,,,,,,,,
5466410030,,249000,1360,,,,,,,,,,,,,,,,
9485740340,,346900,2230,,,,,,,,,,,,,,,,
622049114,,2.125e+006,3980,,,,,,,,,,,,,,,,
2270000070,,280000,1560,,,,,,,,,,,,,,,,
1310900260,,318888,2120,,,,,,,,,,,,,,,,
224069094,,530000,2480,,,,,,,,,,,,,,,,
7800800160,,375000,2120,,,,,,,,,,,,,,,,
2944000240,,910000,3920,,,,,,,,,,,,,,,,
4139400710,,782000,2560,,,,,,,,,,,,,,,,
7899800860,,259950,1070,,,,,,,,,,,,,,,,
2473420140,,315000,1870,,,,,,,,,,,,,,,,
5000500055,,215000,1190,,,,,,,,,,,,,,,,
4099500935,,705000,2180,,,,,,,,,,,,,,,,
1373800295,,1.45e+006,3080,,,,,,,,,,,,,,,,
4025300135,,451000,1520,,,,,,,,,,,,,,,,
3294700310,,261000,1340,,,,,,,,,,,,,,,,
8718500075,,396000,1570,,,,,,,,,,,,,,,,
4309710240,,725000,3715,,,,,,,,,,,,,,,,
5486800070,,1.95e+006,3230,,,,,,,,,,,,,,,,
236400320,,238000,1310,,,,,,,,,,,,,,,,
4376700570,,750000,2040,,,,,,,,,,,,,,,,
8648100200,,331500,2050,,,,,,,,,,,,,,,,
3624079046,,460000,1960,,,,,,,,,,,,,,,,
1921069084,,404950,2340,,,,,,,,,,,,,,,,
6431500140,,880000,1630,,,,,,,,,,,,,,,,
2725069050,,863000,3180,,,,,,,,,,,,,,,,
5307100060,,638700,1870,,,,,,,,,,,,,,,,
7203102050,,435000,1600,,,,,,,,,,,,,,,,
561000075,,260000,1490,,,,,,,,,,,,,,,,
2436701180,,671500,2040,,,,,,,,,,,,,,,,
809002765,,610000,1440,,,,,,,,,,,,,,,,
4045500710,,405000,1870,,,,,,,,,,,,,,,,
5104510270,,338900,1830,,,,,,,,,,,,,,,,
98020350,,720000,3480,,,,,,,,,,,,,,,,
1714900060,,442000,1080,,,,,,,,,,,,,,,,
1189000030,,650000,1590,,,,,,,,,,,,,,,,
2473360060,,263500,1330,,,,,,,,,,,,,,,,
222069082,,300000,2010,,,,,,,,,,,,,,,,
8669160310,,266000,2095,,,,,,,,,,,,,,,,
1526069135,,930000,2700,,,,,,,,,,,,,,,,
1088650310,,530000,2450,,,,,,,,,,,,,,,,
8945200860,,180000,1000,,,,,,,,,,,,,,,,
7853240200,,619000,3180,,,,,,,,,,,,,,,,
7511800070,,264000,1380,,,,,,,,,,,,,,,,
2998800125,,730000,2130,,,,,,,,,,,,,,,,
3876300310,,439000,2060,,,,,,,,,,,,,,,,
5419800510,,268500,1500,,,,,,,,,,,,,,,,
192460060,,330000,1470,,,,,,,,,,,,,,,,
7942601895,,640000,2160,,,,,,,,,,,,,,,,
7504010570,,900000,3030,,,,,,,,,,,,,,,,
1442740140,,370000,2470,,,,,,,,,,,,,,,,
6909200575,,685000,1910,,,,,,,,,,,,,,,,
2525069041,,505000,2450,,,,,,,,,,,,,,,,
3620069036,,265000,2050,,,,,,,,,,,,,,,,
2781280390,,290000,1610,,,,,,,,,,,,,,,,
9542830350,,296000,2020,,,,,,,,,,,,,,,,
1123049053,,360000,1830,,,,,,,,,,,,,,,,
8018600765,,240500,1220,,,,,,,,,,,,,,,,
3278600240,,372500,1540,,,,,,,,,,,,,,,,
7846200070,,595000,3330,,,,,,,,,,,,,,,,
662310400,,515000,2860,,,,,,,,,,,,,,,,
8651100140,,1.22e+006,3070,,,,,,,,,,,,,,,,
8682250350,,507000,2170,,,,,,,,,,,,,,,,
3211230260,,399950,2560,,,,,,,,,,,,,,,,
4233400340,,185000,1560,,,,,,,,,,,,,,,,
7199350340,,460000,1440,,,,,,,,,,,,,,,,
3904901710,,435500,1560,,,,,,,,,,,,,,,,
240000058,,469000,2050,,,,,,,,,,,,,,,,
6865200444,,531000,1290,,,,,,,,,,,,,,,,
9498200046,,443500,1150,,,,,,,,,,,,,,,,
1796380960,,223000,1660,,,,,,,,,,,,,,,,
5631500868,,590000,2200,,,,,,,,,,,,,,,,
3126049411,,340000,1200,,,,,,,,,,,,,,,,
2321300390,,650000,1780,,,,,,,,,,,,,,,,
3905040800,,533600,2190,,,,,,,,,,,,,,,,
4379400260,,695000,2600,,,,,,,,,,,,,,,,
5115000160,,242000,1500,,,,,,,,,,,,,,,,
2826049234,,425000,1810,,,,,,,,,,,,,,,,
6600700030,,525000,1290,,,,,,,,,,,,,,,,
3904930240,,485000,2040,,,,,,,,,,,,,,,,
9407110700,,175000,1390,,,,,,,,,,,,,,,,
1682500160,,210000,1700,,,,,,,,,,,,,,,,
8078570390,,260000,1930,,,,,,,,,,,,,,,,
3010300240,,577000,1920,,,,,,,,,,,,,,,,
9500900135,,200000,1408,,,,,,,,,,,,,,,,
461001615,,605000,1530,,,,,,,,,,,,,,,,
6411600069,,325000,1440,,,,,,,,,,,,,,,,
7812800565,,289500,1200,,,,,,,,,,,,,,,,
7548300731,,559950,1660,,,,,,,,,,,,,,,,
8925100390,,1.0425e+006,2760,,,,,,,,,,,,,,,,
7010700292,,543500,1920,,,,,,,,,,,,,,,,
9485951170,,480000,3110,,,,,,,,,,,,,,,,
5437820310,,218000,1080,,,,,,,,,,,,,,,,
582000135,,565000,1620,,,,,,,,,,,,,,,,
3204800370,,426700,1680,,,,,,,,,,,,,,,,
8832900550,,650000,2390,,,,,,,,,,,,,,,,
9550204515,,542000,1760,,,,,,,,,,,,,,,,
7199330390,,415000,1200,,,,,,,,,,,,,,,,
6131600060,,214000,1200,,,,,,,,,,,,,,,,
5379805460,,245000,1220,,,,,,,,,,,,,,,,
7212652180,,314500,2180,,,,,,,,,,,,,,,,
6379500640,,1.12e+006,1820,,,,,,,,,,,,,,,,
4315700060,,378000,950,,,,,,,,,,,,,,,,
3329500060,,305000,1540,,,,,,,,,,,,,,,,
4140090320,,595000,2620,,,,,,,,,,,,,,,,
9385200045,,729500,1510,,,,,,,,,,,,,,,,
7852180340,,430000,2360,,,,,,,,,,,,,,,,
1545804340,,240000,1760,,,,,,,,,,,,,,,,
2490200320,,545000,1680,,,,,,,,,,,,,,,,
2218000335,,530000,1580,,,,,,,,,,,,,,,,
922049078,,157000,1250,,,,,,,,,,,,,,,,
2586800270,,425000,1170,,,,,,,,,,,,,,,,
4338800370,,220000,1300,,,,,,,,,,,,,,,,
7214700350,,521000,2520,,,,,,,,,,,,,,,,
3226200105,,325000,2000,,,,,,,,,,,,,,,,
2324039036,,597500,1940,,,,,,,,,,,,,,,,
7849202231,,337000,1490,,,,,,,,,,,,,,,,
5196410260,,1000000,3000,,,,,,,,,,,,,,,,
3760500116,,3.07e+006,2730,,,,,,,,,,,,,,,,
2985800030,,495000,1250,,,,,,,,,,,,,,,,
259900160,,748000,2180,,,,,,,,,,,,,,,,
708000030,,888000,1750,,,,,,,,,,,,,,,,
192460310,,269900,1150,,,,,,,,,,,,,,,,
9412200260,,496500,2090,,,,,,,,,,,,,,,,
1062100116,,475000,1880,,,,,,,,,,,,,,,,
6798100662,,312000,1307,,,,,,,,,,,,,,,,
1775920350,,323000,1390,,,,,,,,,,,,,,,,
2525500260,,331000,1890,,,,,,,,,,,,,,,,
6145600041,,306000,1220,,,,,,,,,,,,,,,,
3300701615,,655000,1640,,,,,,,,,,,,,,,,
5151600340,,290000,1940,,,,,,,,,,,,,,,,
7613700521,,1.25e+006,2220,,,,,,,,,,,,,,,,
2710600045,,460000,1880,,,,,,,,,,,,,,,,
5101405124,,435000,1380,,,,,,,,,,,,,,,,
6067910030,,664000,2390,,,,,,,,,,,,,,,,
1959701890,,865000,2180,,,,,,,,,,,,,,,,
1402200340,,385000,1800,,,,,,,,,,,,,,,,
3558900070,,497000,2230,,,,,,,,,,,,,,,,
7846700310,,280000,1150,,,,,,,,,,,,,,,,
3348401740,,188000,1690,,,,,,,,,,,,,,,,
3013300288,,478500,1850,,,,,,,,,,,,,,,,
7852070060,,1.145e+006,4190,,,,,,,,,,,,,,,,
5029450160,,222000,1440,,,,,,,,,,,,,,,,
3526069070,,799000,3440,,,,,,,,,,,,,,,,
5104540240,,609900,3250,,,,,,,,,,,,,,,,
3438500486,,413000,1620,,,,,,,,,,,,,,,,
5102400105,,400000,1110,,,,,,,,,,,,,,,,
2346200030,,802541,2870,,,,,,,,,,,,,,,,
1321710030,,320000,2430,,,,,,,,,,,,,,,,
7853290030,,507000,2730,,,,,,,,,,,,,,,,
1566100400,,387500,1490,,,,,,,,,,,,,,,,
1775800800,,396000,1820,,,,,,,,,,,,,,,,
9133600075,,373000,2140,,,,,,,,,,,,,,,,
5450900060,,1.4849e+006,3180,,,,,,,,,,,,,,,,
1402600700,,359900,2330,,,,,,,,,,,,,,,,
8024200350,,410000,1210,,,,,,,,,,,,,,,,
3121500340,,690000,2900,,,,,,,,,,,,,,,,
7697870860,,245000,1670,,,,,,,,,,,,,,,,
7527200030,,700000,2670,,,,,,,,,,,,,,,,
2013200390,,268000,2400,,,,,,,,,,,,,,,,
766500030,,225000,1350,,,,,,,,,,,,,,,,
6664000030,,980000,2300,,,,,,,,,,,,,,,,
9349900105,,795000,1500,,,,,,,,,,,,,,,,
1895000045,,195000,1170,,,,,,,,,,,,,,,,
6205500030,,480000,2180,,,,,,,,,,,,,,,,
7011200260,,485000,1630,,,,,,,,,,,,,,,,
41000454,,130000,1410,,,,,,,,,,,,,,,,
7203600550,,325000,2240,,,,,,,,,,,,,,,,
9477200560,,440000,1530,,,,,,,,,,,,,,,,
4022907770,,550000,2910,,,,,,,,,,,,,,,,
5231000060,,310000,1350,,,,,,,,,,,,,,,,
6055000310,,530000,2700,,,,,,,,,,,,,,,,
3216900060,,390000,1970,,,,,,,,,,,,,,,,
7967200060,,243000,1210,,,,,,,,,,,,,,,,
8077210350,,639000,2440,,,,,,,,,,,,,,,,
7203000640,,215000,1540,,,,,,,,,,,,,,,,
2988000070,,405000,1420,,,,,,,,,,,,,,,,
3832200070,,250000,1770,,,,,,,,,,,,,,,,
3670500710,,405500,1300,,,,,,,,,,,,,,,,
8820903380,,452000,1120,,,,,,,,,,,,,,,,
8820903380,,730000,1120,,,,,,,,,,,,,,,,
4233400400,,267000,1430,,,,,,,,,,,,,,,,
3793500550,,289950,2390,,,,,,,,,,,,,,,,
6431000270,,565000,1300,,,,,,,,,,,,,,,,
2225059214,,1.578e+006,4230,,,,,,,,,,,,,,,,
7694800270,,636000,2510,,,,,,,,,,,,,,,,
2171400197,,350000,1700,,,,,,,,,,,,,,,,
2473400340,,320000,1720,,,,,,,,,,,,,,,,
3530490070,,210000,1320,,,,,,,,,,,,,,,,
1932300075,,245000,1280,,,,,,,,,,,,,,,,
2525000510,,328000,1590,,,,,,,,,,,,,,,,
1853000510,,985000,3890,,,,,,,,,,,,,,,,
1742800060,,501000,2460,,,,,,,,,,,,,,,,
2723089104,,315000,1560,,,,,,,,,,,,,,,,
2619950350,,403000,2280,,,,,,,,,,,,,,,,
4021100045,,550000,2030,,,,,,,,,,,,,,,,
731500200,,347500,1708,,,,,,,,,,,,,,,,
2591820310,,365000,2390,,,,,,,,,,,,,,,,
3626039299,,588000,1500,,,,,,,,,,,,,,,,
9346980140,,605000,2360,,,,,,,,,,,,,,,,
6613000140,,1.3e+006,3090,,,,,,,,,,,,,,,,
8159610060,,233000,2020,,,,,,,,,,,,,,,,
7830800339,,360000,2210,,,,,,,,,,,,,,,,
1588600045,,459000,1170,,,,,,,,,,,,,,,,
826069046,,740000,2290,,,,,,,,,,,,,,,,
1771000890,,305000,1160,,,,,,,,,,,,,,,,
3300701170,,395000,950,,,,,,,,,,,,,,,,
7340500270,,560000,2510,,,,,,,,,,,,,,,,
9277200111,,650000,2180,,,,,,,,,,,,,,,,
293720140,,449950,2010,,,,,,,,,,,,,,,,
579003610,,517500,2210,,,,,,,,,,,,,,,,
1138020200,,435000,1450,,,,,,,,,,,,,,,,
3432500200,,329999,1150,,,,,,,,,,,,,,,,
1563102435,,950000,2510,,,,,,,,,,,,,,,,
3959400710,,447000,1370,,,,,,,,,,,,,,,,
8682300890,,699800,1870,,,,,,,,,,,,,,,,
4385700765,,850000,1390,,,,,,,,,,,,,,,,
5149300200,,316500,2140,,,,,,,,,,,,,,,,
9323600060,,942500,3270,,,,,,,,,,,,,,,,
9273200140,,1.31e+006,3220,,,,,,,,,,,,,,,,
9542300320,,856600,2580,,,,,,,,,,,,,,,,
770000045,,405600,1480,,,,,,,,,,,,,,,,
6979900390,,565000,2560,,,,,,,,,,,,,,,,
6379500159,,400000,1210,,,,,,,,,,,,,,,,
826079094,,330000,2230,,,,,,,,,,,,,,,,
8856940060,,374950,2230,,,,,,,,,,,,,,,,
2972300060,,405300,1920,,,,,,,,,,,,,,,,
3575200070,,560000,2160,,,,,,,,,,,,,,,,
8146100270,,824000,2360,,,,,,,,,,,,,,,,
8648200030,,260000,1400,,,,,,,,,,,,,,,,
208500160,,760000,2180,,,,,,,,,,,,,,,,
1196003428,,405000,2970,,,,,,,,,,,,,,,,
5104450990,,429900,2240,,,,,,,,,,,,,,,,
3343901234,,341500,1320,,,,,,,,,,,,,,,,
226039214,,465250,1940,,,,,,,,,,,,,,,,
1623300160,,450000,1390,,,,,,,,,,,,,,,,
2205500575,,390000,1370,,,,,,,,,,,,,,,,
4040800810,,420000,2070,,,,,,,,,,,,,,,,
2612000390,,269950,1910,,,,,,,,,,,,,,,,
3814400125,,493000,1520,,,,,,,,,,,,,,,,
7300400060,,370000,2520,,,,,,,,,,,,,,,,
1954700695,,2.25e+006,3150,,,,,,,,,,,,,,,,
7230200340,,305000,1450,,,,,,,,,,,,,,,,
3191000240,,400000,2030,,,,,,,,,,,,,,,,
1139000069,,320000,1180,,,,,,,,,,,,,,,,
5693500270,,715000,1260,,,,,,,,,,,,,,,,
686500030,,650000,2560,,,,,,,,,,,,,,,,
8731901940,,218000,2370,,,,,,,,,,,,,,,,
2688100071,,500000,1540,,,,,,,,,,,,,,,,
2423069155,,460000,2380,,,,,,,,,,,,,,,,
2329500260,,232500,1410,,,,,,,,,,,,,,,,
2608300030,,408200,1800,,,,,,,,,,,,,,,,
1494300060,,522000,1830,,,,,,,,,,,,,,,,
7504101230,,675000,3100,,,,,,,,,,,,,,,,
8081020370,,1.355e+006,4100,,,,,,,,,,,,,,,,
1446800511,,249950,1570,,,,,,,,,,,,,,,,
1623049062,,210000,1460,,,,,,,,,,,,,,,,
6145601000,,429950,1180,,,,,,,,,,,,,,,,
205000520,,737500,2930,,,,,,,,,,,,,,,,
3885805935,,710000,1850,,,,,,,,,,,,,,,,
7852020640,,470000,2100,,,,,,,,,,,,,,,,
6838800140,,1.1e+006,3510,,,,,,,,,,,,,,,,
4083305445,,650000,2030,,,,,,,,,,,,,,,,
7855801610,,1.216e+006,3160,,,,,,,,,,,,,,,,
7940700260,,422120,1380,,,,,,,,,,,,,,,,
8854100350,,625000,3150,,,,,,,,,,,,,,,,
4365200860,,385200,1220,,,,,,,,,,,,,,,,
3904980030,,500000,1800,,,,,,,,,,,,,,,,
7843500070,,308000,1910,,,,,,,,,,,,,,,,
6067900060,,565000,2140,,,,,,,,,,,,,,,,
7202340960,,581000,2600,,,,,,,,,,,,,,,,
1786640070,,361000,2330,,,,,,,,,,,,,,,,
259600260,,345000,1530,,,,,,,,,,,,,,,,
7234600903,,419000,1310,,,,,,,,,,,,,,,,
4307350200,,347000,2160,,,,,,,,,,,,,,,,
3276930400,,625000,3000,,,,,,,,,,,,,,,,
4045100075,,2.4e+006,3470,,,,,,,,,,,,,,,,
1421069208,,379000,1320,,,,,,,,,,,,,,,,
4057300200,,310000,1150,,,,,,,,,,,,,,,,
1922059135,,250000,1320,,,,,,,,,,,,,,,,
5014600240,,682000,2870,,,,,,,,,,,,,,,,
1565900070,,246500,1580,,,,,,,,,,,,,,,,
3121059033,,325000,1580,,,,,,,,,,,,,,,,
6799300270,,310950,2095,,,,,,,,,,,,,,,,
2021200370,,1.1e+006,2688,,,,,,,,,,,,,,,,
726049190,,287500,1810,,,,,,,,,,,,,,,,
726049190,,431000,1810,,,,,,,,,,,,,,,,
4006000251,,226000,1290,,,,,,,,,,,,,,,,
3362400640,,825000,1600,,,,,,,,,,,,,,,,
1610000016,,175000,1240,,,,,,,,,,,,,,,,
7376300060,,465750,1800,,,,,,,,,,,,,,,,
7300200550,,659000,2550,,,,,,,,,,,,,,,,
2061100570,,595000,1630,,,,,,,,,,,,,,,,
8856890200,,350000,1780,,,,,,,,,,,,,,,,
8731951670,,270000,2120,,,,,,,,,,,,,,,,
4037200075,,662500,1850,,,,,,,,,,,,,,,,
5066400483,,249900,1490,,,,,,,,,,,,,,,,
4167300310,,324500,1980,,,,,,,,,,,,,,,,
8682262400,,430000,1350,,,,,,,,,,,,,,,,
8682262400,,419950,1350,,,,,,,,,,,,,,,,
6777800160,,285000,1790,,,,,,,,,,,,,,,,
1402950550,,332000,2100,,,,,,,,,,,,,,,,
2843200070,,282000,1340,,,,,,,,,,,,,,,,
6450303785,,320000,1020,,,,,,,,,,,,,,,,
9429500045,,428750,2440,,,,,,,,,,,,,,,,
1443300140,,330000,1760,,,,,,,,,,,,,,,,
108000127,,456500,1440,,,,,,,,,,,,,,,,
1081300200,,352000,1870,,,,,,,,,,,,,,,,
8818900060,,664000,1860,,,,,,,,,,,,,,,,
3395050060,,628000,2530,,,,,,,,,,,,,,,,
7197350070,,512000,1780,,,,,,,,,,,,,,,,
9510900270,,254000,1630,,,,,,,,,,,,,,,,
3905081070,,535800,2030,,,,,,,,,,,,,,,,
2322069114,,287653,1610,,,,,,,,,,,,,,,,
5637500070,,438000,1270,,,,,,,,,,,,,,,,
4164100160,,450000,1840,,,,,,,,,,,,,,,,
4136890260,,327000,2400,,,,,,,,,,,,,,,,
3056800160,,370500,1950,,,,,,,,,,,,,,,,
3654800200,,265000,1570,,,,,,,,,,,,,,,,
2296500036,,450000,1920,,,,,,,,,,,,,,,,
623069068,,425000,2640,,,,,,,,,,,,,,,,
1865820370,,166600,1330,,,,,,,,,,,,,,,,
1723049033,,245000,1170,,,,,,,,,,,,,,,,
2359300030,,565000,1520,,,,,,,,,,,,,,,,
6403310060,,539900,1930,,,,,,,,,,,,,,,,
1937300270,,910000,1980,,,,,,,,,,,,,,,,
4137050060,,280000,2050,,,,,,,,,,,,,,,,
2310000240,,275000,1560,,,,,,,,,,,,,,,,
3955900830,,467000,2490,,,,,,,,,,,,,,,,
8665050060,,457500,1730,,,,,,,,,,,,,,,,
3330500875,,381156,1270,,,,,,,,,,,,,,,,
3327020400,,289999,2050,,,,,,,,,,,,,,,,
1250700060,,642450,1950,,,,,,,,,,,,,,,,
4039300400,,469950,1600,,,,,,,,,,,,,,,,
6665800060,,795000,2920,,,,,,,,,,,,,,,,
7504110030,,785000,2820,,,,,,,,,,,,,,,,
7805450810,,860000,3060,,,,,,,,,,,,,,,,
6306400140,,1.095e+006,2360,,,,,,,,,,,,,,,,
8802400416,,147500,1380,,,,,,,,,,,,,,,,
6204400270,,390000,2040,,,,,,,,,,,,,,,,
9536602080,,229000,1020,,,,,,,,,,,,,,,,
3826000070,,185000,1120,,,,,,,,,,,,,,,,
5101405335,,414900,1620,,,,,,,,,,,,,,,,
2349300060,,200000,1120,,,,,,,,,,,,,,,,
7749500370,,225000,2060,,,,,,,,,,,,,,,,
2436701200,,720000,1610,,,,,,,,,,,,,,,,
7871500070,,930000,2100,,,,,,,,,,,,,,,,
3323500030,,1.27e+006,4090,,,,,,,,,,,,,,,,
2110200036,,700000,2100,,,,,,,,,,,,,,,,
510002519,,466000,1170,,,,,,,,,,,,,,,,
1387300070,,374000,1460,,,,,,,,,,,,,,,,
9465910070,,480000,2810,,,,,,,,,,,,,,,,
2324800070,,740000,3000,,,,,,,,,,,,,,,,
1962200435,,1.01e+006,1820,,,,,,,,,,,,,,,,
8562890700,,395000,2740,,,,,,,,,,,,,,,,
3298700946,,340000,1200,,,,,,,,,,,,,,,,
880000189,,209000,1260,,,,,,,,,,,,,,,,
643500030,,431650,1530,,,,,,,,,,,,,,,,
8566100200,,980000,3260,,,,,,,,,,,,,,,,
4298100240,,660000,2670,,,,,,,,,,,,,,,,
3275780030,,730000,2190,,,,,,,,,,,,,,,,
8648220270,,291500,1640,,,,,,,,,,,,,,,,
1923000160,,905000,3680,,,,,,,,,,,,,,,,
7574910860,,800000,3420,,,,,,,,,,,,,,,,
2296500136,,839900,3230,,,,,,,,,,,,,,,,
3278600710,,200000,1360,,,,,,,,,,,,,,,,
2460700260,,300000,1850,,,,,,,,,,,,,,,,
3188100400,,530000,1180,,,,,,,,,,,,,,,,
9406520830,,314950,1654,,,,,,,,,,,,,,,,
3387900390,,255000,1630,,,,,,,,,,,,,,,,
1596600024,,550000,2160,,,,,,,,,,,,,,,,
7625701891,,435000,1470,,,,,,,,,,,,,,,,
3224800075,,234000,1660,,,,,,,,,,,,,,,,
7526800200,,615000,2500,,,,,,,,,,,,,,,,
3329530200,,205000,1410,,,,,,,,,,,,,,,,
2115200125,,384000,1730,,,,,,,,,,,,,,,,
6623400135,,324000,2050,,,,,,,,,,,,,,,,
103000116,,645000,1800,,,,,,,,,,,,,,,,
2768301525,,570000,1000,,,,,,,,,,,,,,,,
739980260,,324000,1920,,,,,,,,,,,,,,,,
4302200695,,270000,1100,,,,,,,,,,,,,,,,
1431700370,,290000,1730,,,,,,,,,,,,,,,,
7524000030,,250000,1390,,,,,,,,,,,,,,,,
4046500320,,342000,1520,,,,,,,,,,,,,,,,
4325000125,,255000,1340,,,,,,,,,,,,,,,,
3456000160,,800000,2750,,,,,,,,,,,,,,,,
9297301580,,451000,1430,,,,,,,,,,,,,,,,
2465400036,,990000,2860,,,,,,,,,,,,,,,,
5412200270,,288400,1860,,,,,,,,,,,,,,,,
1109000390,,420000,1690,,,,,,,,,,,,,,,,
8730000270,,359000,1370,,,,,,,,,,,,,,,,
7937600830,,390000,2260,,,,,,,,,,,,,,,,
3395070640,,300000,1320,,,,,,,,,,,,,,,,
8663280160,,545000,2030,,,,,,,,,,,,,,,,
6151800624,,288349,1920,,,,,,,,,,,,,,,,
8594400370,,299900,1660,,,,,,,,,,,,,,,,
2301400640,,891000,2090,,,,,,,,,,,,,,,,
4441300240,,1.2e+006,2680,,,,,,,,,,,,,,,,
7714000070,,378000,2820,,,,,,,,,,,,,,,,
3432500486,,299995,1850,,,,,,,,,,,,,,,,
5466420030,,253000,1710,,,,,,,,,,,,,,,,
1324079046,,350000,1980,,,,,,,,,,,,,,,,
2768301715,,565000,1290,,,,,,,,,,,,,,,,
3332000135,,315000,1490,,,,,,,,,,,,,,,,
65000400,,570000,1990,,,,,,,,,,,,,,,,
8820901670,,971000,2010,,,,,,,,,,,,,,,,
8712100575,,915000,1460,,,,,,,,,,,,,,,,
6116500341,,419000,2150,,,,,,,,,,,,,,,,
4167300030,,260000,1870,,,,,,,,,,,,,,,,
2925059135,,1.3215e+006,2260,,,,,,,,,,,,,,,,
7708300140,,369950,1660,,,,,,,,,,,,,,,,
4139430340,,1.0299e+006,3600,,,,,,,,,,,,,,,,
3812400070,,435000,1360,,,,,,,,,,,,,,,,
9455200445,,601000,2600,,,,,,,,,,,,,,,,
6203000160,,460500,1730,,,,,,,,,,,,,,,,
7517500611,,720000,1920,,,,,,,,,,,,,,,,
8691300860,,851000,2840,,,,,,,,,,,,,,,,
5489200435,,550000,2300,,,,,,,,,,,,,,,,
510002065,,700000,1810,,,,,,,,,,,,,,,,
252000400,,323000,1930,,,,,,,,,,,,,,,,
7279300070,,345500,2080,,,,,,,,,,,,,,,,
8113101670,,378000,2140,,,,,,,,,,,,,,,,
7578200310,,650000,1760,,,,,,,,,,,,,,,,
7715800570,,385000,1650,,,,,,,,,,,,,,,,
6852700478,,425000,1670,,,,,,,,,,,,,,,,
1917300260,,210000,1390,,,,,,,,,,,,,,,,
4298100070,,630000,2740,,,,,,,,,,,,,,,,
1842000140,,335000,1590,,,,,,,,,,,,,,,,
5462100240,,196500,1320,,,,,,,,,,,,,,,,
8651520510,,582800,2290,,,,,,,,,,,,,,,,
3578110200,,440000,1540,,,,,,,,,,,,,,,,
7555210340,,752500,2360,,,,,,,,,,,,,,,,
2313900510,,532500,1500,,,,,,,,,,,,,,,,
2009001600,,265000,1840,,,,,,,,,,,,,,,,
1455100116,,397500,2560,,,,,,,,,,,,,,,,
3629790160,,524250,2120,,,,,,,,,,,,,,,,
1778350070,,765000,3080,,,,,,,,,,,,,,,,
1703050200,,648000,2590,,,,,,,,,,,,,,,,
5469700570,,469500,2100,,,,,,,,,,,,,,,,
100600860,,237500,1360,,,,,,,,,,,,,,,,
421049116,,216000,1420,,,,,,,,,,,,,,,,
3205200640,,427200,1270,,,,,,,,,,,,,,,,
8899200570,,280000,1730,,,,,,,,,,,,,,,,
1777500160,,718000,2550,,,,,,,,,,,,,,,,
7853340860,,420000,1870,,,,,,,,,,,,,,,,
1862400132,,379000,1050,,,,,,,,,,,,,,,,
6380500135,,326100,1370,,,,,,,,,,,,,,,,
9528104108,,535000,1365,,,,,,,,,,,,,,,,
2571910160,,283000,2130,,,,,,,,,,,,,,,,
316000160,,260000,1460,,,,,,,,,,,,,,,,
2695600505,,399000,980,,,,,,,,,,,,,,,,
3904910320,,484950,1850,,,,,,,,,,,,,,,,
